ecoli,saureus
8.725685882568359375e+01,1.251606292724609375e+02
1.072774581909179688e+02,1.225054168701171875e+02
1.341043701171875000e+02,1.400524902343750000e+02
1.347201385498046875e+02,1.367995300292968750e+02
1.359391021728515625e+02,1.366009826660156250e+02
8.940496063232421875e+01,1.160972442626953125e+02
1.010753173828125000e+02,1.363167419433593750e+02
9.139885711669921875e+01,1.067771453857421875e+02
1.010794982910156250e+02,1.279686813354492188e+02
5.041286087036132812e+01,1.155037689208984375e+02
9.607504272460937500e+01,1.153348693847656250e+02
4.453786087036132812e+01,7.382101440429687500e+01
1.367161102294921875e+02,1.390188598632812500e+02
1.251195297241210938e+02,1.318877410888671875e+02
1.278932113647460938e+02,1.222381210327148438e+02
4.278500747680664062e+01,6.314760208129882812e+01
1.209327468872070312e+02,1.183692779541015625e+02
9.056060791015625000e+01,1.224318389892578125e+02
7.011692047119140625e+01,9.781620788574218750e+01
1.059327774047851562e+02,1.352056274414062500e+02
1.151994037628173828e+01,1.627274894714355469e+01
1.361181793212890625e+02,1.371859436035156250e+02
1.422308349609375000e+02,1.379280242919921875e+02
1.331353302001953125e+02,1.337345123291015625e+02
1.624080848693847656e+01,3.997636032104492188e+01
1.304100494384765625e+02,1.296555175781250000e+02
1.542678737640380859e+01,4.331392669677734375e+01
1.319627075195312500e+02,1.407278442382812500e+02
1.122926940917968750e+02,1.404723510742187500e+02
5.136691284179687500e+01,8.379994201660156250e+01
1.397330169677734375e+02,1.403587646484375000e+02
1.311950073242187500e+02,1.395820007324218750e+02
4.653022766113281250e+01,8.369027709960937500e+01
7.500267028808593750e+01,8.172745513916015625e+01
9.908692169189453125e+01,1.199636840820312500e+02
1.351537475585937500e+02,1.377589874267578125e+02
6.457503509521484375e+01,1.188456726074218750e+02
9.462210083007812500e+01,1.201583251953125000e+02
1.136892700195312500e+02,1.362903137207031250e+02
6.329777145385742188e+01,8.521545410156250000e+01
7.502029418945312500e+01,1.156855163574218750e+02
1.027565689086914062e+02,1.173979339599609375e+02
1.113235397338867188e+02,1.218772430419921875e+02
8.687087249755859375e+01,1.109011840820312500e+02
1.168882141113281250e+02,1.148001937866210938e+02
1.140942306518554688e+02,1.298707580566406250e+02
1.206563949584960938e+02,1.408639526367187500e+02
1.060689086914062500e+02,1.328313446044921875e+02
3.719324874877929688e+01,6.070911407470703125e+01
1.084268188476562500e+02,1.298459472656250000e+02
7.077665710449218750e+01,3.687945175170898438e+01
1.167967147827148438e+02,1.229269561767578125e+02
3.634113693237304688e+01,8.615666198730468750e+01
1.144826431274414062e+02,1.271064529418945312e+02
1.356195068359375000e+02,1.413402099609375000e+02
1.040324172973632812e+02,9.587635803222656250e+01
1.006574707031250000e+02,1.313374176025390625e+02
1.092648696899414062e+02,1.305310974121093750e+02
1.309691772460937500e+02,1.260564956665039062e+02
1.226492080688476562e+02,1.326959228515625000e+02
1.316516265869140625e+02,1.386871337890625000e+02
1.309808959960937500e+02,1.116248092651367188e+02
6.764192962646484375e+01,1.007735748291015625e+02
1.255019149780273438e+02,1.407966461181640625e+02
1.035985488891601562e+02,1.320765686035156250e+02
1.366575469970703125e+02,1.393394775390625000e+02
1.363236389160156250e+02,1.374455108642578125e+02
1.990849494934082031e+01,2.269157028198242188e+01
1.129073257446289062e+02,1.238726806640625000e+02
1.194832763671875000e+02,1.349456481933593750e+02
9.856662750244140625e+01,1.286006164550781250e+02
5.325519943237304688e+01,7.872483825683593750e+01
1.095813522338867188e+02,1.413522033691406250e+02
1.363231658935546875e+02,1.395786743164062500e+02
1.268504333496093750e+02,1.243615570068359375e+02
1.231449508666992188e+02,1.358491516113281250e+02
1.350603942871093750e+02,1.392052612304687500e+02
9.136794281005859375e+01,8.826081848144531250e+01
1.093948593139648438e+02,1.273597946166992188e+02
3.121709632873535156e+01,1.034504318237304688e+02
9.391754913330078125e+01,1.153480224609375000e+02
1.059927749633789062e+02,1.235367431640625000e+02
