ecoli,saureus
1.364694061279296875e+02,1.379231872558593750e+02
1.264977111816406250e+02,1.335911254882812500e+02
1.291059722900390625e+02,1.348099365234375000e+02
1.353008270263671875e+02,1.382964019775390625e+02
1.349891967773437500e+02,1.358029785156250000e+02
1.363455657958984375e+02,1.375969848632812500e+02
1.363047180175781250e+02,1.376071166992187500e+02
1.372386779785156250e+02,1.388089294433593750e+02
1.341646575927734375e+02,1.364839782714843750e+02
1.341645660400390625e+02,1.376538848876953125e+02
1.345737304687500000e+02,1.378275909423828125e+02
1.348276367187500000e+02,1.369216918945312500e+02
1.354226531982421875e+02,1.388061065673828125e+02
1.340585327148437500e+02,1.374541320800781250e+02
1.330040893554687500e+02,1.360016632080078125e+02
1.364595489501953125e+02,1.392420349121093750e+02
1.363938140869140625e+02,1.390635833740234375e+02
1.360296936035156250e+02,1.369110717773437500e+02
1.300555572509765625e+02,1.341659088134765625e+02
1.352148132324218750e+02,1.389136657714843750e+02
1.363704071044921875e+02,1.391378479003906250e+02
1.375582122802734375e+02,1.397408752441406250e+02
1.378998413085937500e+02,1.391011657714843750e+02
1.333045501708984375e+02,1.349307556152343750e+02
1.271785659790039062e+02,1.358948669433593750e+02
1.303239135742187500e+02,1.375090942382812500e+02
1.300670318603515625e+02,1.375485229492187500e+02
1.263685073852539062e+02,1.337919616699218750e+02
1.292728271484375000e+02,1.359407348632812500e+02
1.317486724853515625e+02,1.354169006347656250e+02
1.304159088134765625e+02,1.340258483886718750e+02
1.356160736083984375e+02,1.385989074707031250e+02
1.351753692626953125e+02,1.362599792480468750e+02
1.345327758789062500e+02,1.382304382324218750e+02
1.332311248779296875e+02,1.360099334716796875e+02
1.364776458740234375e+02,1.398111572265625000e+02
1.324801177978515625e+02,1.372035522460937500e+02
1.341223907470703125e+02,1.369322509765625000e+02
1.336089935302734375e+02,1.364720458984375000e+02
1.326817169189453125e+02,1.354153442382812500e+02
1.313619232177734375e+02,1.364695739746093750e+02
1.328615570068359375e+02,1.376505432128906250e+02
1.325063781738281250e+02,1.378332519531250000e+02
1.334311523437500000e+02,1.364275817871093750e+02
1.320755462646484375e+02,1.345030364990234375e+02
1.365552978515625000e+02,1.388681182861328125e+02
1.371289520263671875e+02,1.380919189453125000e+02
1.363284149169921875e+02,1.326911163330078125e+02
1.295416870117187500e+02,1.311025390625000000e+02
1.312417144775390625e+02,1.327463073730468750e+02
1.286833648681640625e+02,1.297023620605468750e+02
1.291745605468750000e+02,1.303703613281250000e+02
1.282260894775390625e+02,1.293776855468750000e+02
1.262798843383789062e+02,1.292910003662109375e+02
1.254038085937500000e+02,1.303070220947265625e+02
1.315805816650390625e+02,1.356051635742187500e+02
1.293261871337890625e+02,1.324997558593750000e+02
1.275163345336914062e+02,1.315449523925781250e+02
1.273333663940429688e+02,1.298515625000000000e+02
1.321129302978515625e+02,1.333718566894531250e+02
1.302080841064453125e+02,1.333732147216796875e+02
1.358707427978515625e+02,1.381766357421875000e+02
1.316425933837890625e+02,1.343795776367187500e+02
1.295102996826171875e+02,1.302001953125000000e+02
1.272578201293945312e+02,1.342027587890625000e+02
1.160998764038085938e+02,1.275384674072265625e+02
1.181666259765625000e+02,1.260365829467773438e+02
1.323400726318359375e+02,1.339878540039062500e+02
1.330032348632812500e+02,1.338009185791015625e+02
1.279651565551757812e+02,1.273912353515625000e+02
1.183122940063476562e+02,1.241966094970703125e+02
1.327646026611328125e+02,1.347832336425781250e+02
1.265942382812500000e+02,1.296136779785156250e+02
1.363468170166015625e+02,1.364779357910156250e+02
1.256204223632812500e+02,1.317604675292968750e+02
1.283603973388671875e+02,1.316862792968750000e+02
1.229635848999023438e+02,1.344082031250000000e+02
1.264775619506835938e+02,1.299304199218750000e+02
1.287462463378906250e+02,1.331181488037109375e+02
1.293802795410156250e+02,1.340719909667968750e+02
1.200802612304687500e+02,1.248413009643554688e+02
1.062091674804687500e+02,1.206940078735351562e+02
1.156301803588867188e+02,1.246686630249023438e+02
1.298404541015625000e+02,1.303222045898437500e+02
1.174504699707031250e+02,1.261277923583984375e+02
6.287159347534179688e+01,1.113632354736328125e+02
1.237624588012695312e+02,1.280668182373046875e+02
1.275871582031250000e+02,1.323829650878906250e+02
1.233843765258789062e+02,1.289415435791015625e+02
1.180040588378906250e+02,1.258452758789062500e+02
1.310766143798828125e+02,1.334589233398437500e+02
1.277828140258789062e+02,1.320174255371093750e+02
1.255118942260742188e+02,1.288469390869140625e+02
1.241982650756835938e+02,1.274863967895507812e+02
1.224822006225585938e+02,1.264930038452148438e+02
1.176178665161132812e+02,1.217115402221679688e+02
1.301743621826171875e+02,1.333093566894531250e+02
1.180739517211914062e+02,1.211031341552734375e+02
1.210241317749023438e+02,1.235214996337890625e+02
1.279758682250976562e+02,1.332487030029296875e+02
1.329633178710937500e+02,1.365462646484375000e+02
1.286755981445312500e+02,1.316568298339843750e+02
1.295505371093750000e+02,1.320381164550781250e+02
1.238406600952148438e+02,1.296834411621093750e+02
1.300217895507812500e+02,1.326944274902343750e+02
3.942644882202148438e+01,8.090472412109375000e+01
5.946076965332031250e+01,8.113279724121093750e+01
5.622579956054687500e+01,7.747540283203125000e+01
